url,name,surname,nationality,discipline,birth_date,birth_city, birth_country,age,height_cm,height,weight_kg,weight_lbs,gold,silver,bronze,bio,social,bio_url
https://en.asiangames2018.id/athletes/athlete/AN-Hyun-Jin-3030246/,HYUN JIN,AN,COR,Canoe/Kayak Sprint,08/23/1989,,,29,,,,,0,0,1,"[('Debut', '2005 for Republic of Korea (seosantimes.com, 04 Nov 2005)'), ('Coach', 'Park Min-Ho [club], KOR; Park Kyu [national], KOR (seosantimes.com, 25 Jun 2018; daejonilbo.com, 19 Mar 2018)'), ('Education', 'Physical Education - Dongguk University, Gyeongju, KOR'), ('Languages', 'Korean'), ('Highlights', 'RankEventYearLocationResultAsian Games4Canoe Single (C1) 1000m2006Doha, QAT5:11.7998Canoe Single (C1) 200m2010Guangzhou, CHN42.601World Championships10Canoe Single (C1) 500m2011Szeged, HUN1:49.91515Canoe Single (C1) 500m2010Poznan, POL1:55.38220Canoe Single (C1) 1000m2010Poznan, POL4:20.12023Canoe Single (C1) 200m2010Poznan, POL43.31226Canoe Single (C1) 200m2011Szeged, HUN42.867Asian Championships1Canoe Single (C1) 500m2011Tehran, IRI1:53.13')]","['https://instagram.com/goodahj123/', 'https://www.facebook.com/people/%EC%95%88%ED%98%84%EC%A7%84/100003183004640', 'https://instagram.com/goodahj123/']",https://externalmodules.asiangames2018.id/en/25/bio/athletes/bio_3030246.html
https://en.asiangames2018.id/athletes/athlete/BYUN-Eun-Jeong-3030252/,EUN JEONG,BYUN,COR,Canoe/Kayak Sprint,04/18/1998,,,20,,,,,1,0,1,[],[],https://externalmodules.asiangames2018.id/en/25/bio/athletes/bio_3030252.html
https://en.asiangames2018.id/athletes/athlete/CHA-Un-Gyong-3030438/,UN GYONG,CHA,COR,Canoe/Kayak Sprint,01/08/1998,,,20,168,"5'6""",61,134,1,0,1,[],[],https://externalmodules.asiangames2018.id/en/25/bio/athletes/bio_3030438.html
https://en.asiangames2018.id/athletes/athlete/CHA-Un-Yong-3030435/,UN YONG,CHA,COR,Canoe/Kayak Sprint,03/23/2001,,,17,170,"5'7""",64,141,1,0,1,[],[],https://externalmodules.asiangames2018.id/en/25/bio/athletes/bio_3030435.html
https://en.asiangames2018.id/athletes/athlete/CHOE-Kwang-Guk-3030430/,KWANG GUK,CHOE,COR,Rowing,04/01/1999,,,19,183,"6'0""",70,154,0,0,0,[],[],https://externalmodules.asiangames2018.id/en/25/bio/athletes/bio_3030430.html
https://en.asiangames2018.id/athletes/athlete/CHOE-Kyong-Uk-3030445/,KYONG UK,CHOE,COR,Canoe/Kayak Sprint,05/26/1999,,,19,175,"5'9""",68,150,0,0,1,[],[],https://externalmodules.asiangames2018.id/en/25/bio/athletes/bio_3030445.html
https://en.asiangames2018.id/athletes/athlete/CHOE-Myong-Hak-3030431/,MYONG HAK,CHOE,COR,Rowing,05/10/2000,,,18,181,"5'11""",70,154,0,0,0,[],[],https://externalmodules.asiangames2018.id/en/25/bio/athletes/bio_3030431.html
https://en.asiangames2018.id/athletes/athlete/CHOI-Eunsil-3015667/,Eunsil,Choi,COR,Basketball,08/17/1994,,,24,180,"5'11""",75,165,0,1,0,[],[],https://externalmodules.asiangames2018.id/en/25/bio/athletes/bio_3015667.html
https://en.asiangames2018.id/athletes/athlete/CHOI-Yu-Seul-3030254/,YU SEUL,CHOI,COR,Canoe/Kayak Sprint,04/29/1999,,,19,,,,,1,0,1,[],[],https://externalmodules.asiangames2018.id/en/25/bio/athletes/bio_3030254.html
https://en.asiangames2018.id/athletes/athlete/HO-Su-Jong-3030437/,SU JONG,HO,COR,Canoe/Kayak Sprint,11/04/1997,,,20,160,"5'3""",60,132,1,0,1,"[('Highlights', 'RankEventYearLocationResultAsian Championships2Canoe Four (C4) 200m2017Shanghai, CHN44.5042Canoe Four (C4) 500m2017Shanghai, CHN1:54.8807Canoe Double (C2) 200m2017Shanghai, CHN47.202')]",[],https://externalmodules.asiangames2018.id/en/25/bio/athletes/bio_3030437.html
https://en.asiangames2018.id/athletes/athlete/HONG-Hun-3030581/,HUN,HONG,COR,Rowing,04/09/1997,,,21,177,"5'10""",55,121,0,0,0,[],[],https://externalmodules.asiangames2018.id/en/25/bio/athletes/bio_3030581.html
https://en.asiangames2018.id/athletes/athlete/HYUN-Jae-Chan-3030247/,JAE CHAN,HYUN,COR,Canoe/Kayak Sprint,04/20/1984,,,34,,,,,1,0,1,"[('Beginning', 'He began the sport at age 13. (Athlete, 27 Nov 2010)'), ('Reason', 'He was interested in sports. (Athlete, 27 Nov 2010)'), ('Coach', 'Park Kyu [national], KOR (news.chosun.com, 21 Aug 2018)'), ('Influence', 'Coach Lim Ho-Soon. (Athlete, 27 Nov 2010)'), ('Education', 'Physical Education - Korea Maritime University, Republic of Korea'), ('Languages', 'Korean'), ('Highlights', 'RankEventYearLocationResultAsian Games3Canoe TBR 1000m2010Guangzhou, CHN3:37.2544Canoe TBR 500m2010Guangzhou, CHN1:48.1427Canoe TBR 250m2010Guangzhou, CHN54.083')]",['https://www.facebook.com/profile.php?id=100001720523127'],https://externalmodules.asiangames2018.id/en/25/bio/athletes/bio_3030247.html
https://en.asiangames2018.id/athletes/athlete/JANG-Hyun-Jung-3030253/,HYUN JUNG,JANG,COR,Canoe/Kayak Sprint,05/19/1998,,,20,,,,,1,0,1,[],[],https://externalmodules.asiangames2018.id/en/25/bio/athletes/bio_3030253.html
https://en.asiangames2018.id/athletes/athlete/JANG-Mi-Gyong-3030450/,Mi Gyong,Jang,COR,Basketball,11/04/1992,,,25,168,"5'6""",57,126,0,1,0,"[('Highlights', 'RankEventYearLocationAsia Cup8Women2017Bengaluru, IND8Women2015Wuhan, CHN')]",[],https://externalmodules.asiangames2018.id/en/25/bio/athletes/bio_3030450.html
https://en.asiangames2018.id/athletes/athlete/JO-Min-Ji-3030251/,MIN JI,JO,COR,Canoe/Kayak Sprint,11/13/1997,,,20,,,,,1,0,1,[],[],https://externalmodules.asiangames2018.id/en/25/bio/athletes/bio_3030251.html
https://en.asiangames2018.id/athletes/athlete/JON-Chung-Hyok-3030448/,CHUNG HYOK,JON,COR,Canoe/Kayak Sprint,10/17/1992,,,25,179,"5'10""",80,176,0,0,1,[],[],https://externalmodules.asiangames2018.id/en/25/bio/athletes/bio_3030448.html
