url,name,surname,nationality,discipline,birth_date,birth_city, birth_country,age,height_cm,height,weight_kg,weight_lbs,gold,silver,bronze,bio,social,bio_url
https://en.asiangames2018.id/athletes/athlete/ABAD-Alfau-Jan-3011089/,ALFAU JAN,ABAD,PHI,Pencak Silat,05/14/1998,GEN. SANTOS CITY,Philippines,20,149,"4'11""",49,108,0,0,0,"[('Beginning', 'He took up the sport at the Philippine Sports Commission in Manila, Philippines. (Athlete, 19 Aug 2018)'), ('Coach', 'Diosdado Cantomayor [national], PHI (Athlete, 19 Aug 2018)'), ('Memorable', 'Competing at the 2016 Asian Beach Games in Da Nang, Vietnam. (Athlete, 19 Aug 2018)'), ('Nickname', 'Fauniah, Alfia (Facebook profile, 31 May 2018)'), ('Languages', 'English, Tagalog'), ('Hobbies', 'Playing video games, travel. (Athlete, 19 Aug 2018)'), ('Highlights', 'RankEventYearLocationSouth East Asian Games6Double2017Kuala Lumpur, MAS')]","['https://twitter.com/alfaujan_abad', 'https://instagram.com/alfaujan.abadii/', 'https://www.facebook.com/bossalfau361', 'https://www.facebook.com/alfaujan.abadii', 'https://instagram.com/alfaujan.abadii/']",https://externalmodules.asiangames2018.id/en/25/bio/athletes/bio_3011089.html
https://en.asiangames2018.id/athletes/athlete/ABAD-Almohaidib-3011092/,ALMOHAIDIB,ABAD,PHI,Pencak Silat,12/27/1999,GEN. SANTOS CITY,Philippines,18,159,"5'3""",55,121,0,0,1,"[('Beginning', 'He took up the sport at the Philippine Sports Commission in Manila, Philippines (Athlete, 18 Aug 2018)'), ('Coach', 'Diosdado Cantomayor [national], PHI (Athlete, 18 Aug 2018)'), ('Memorable', 'Competing at the 2017 South East Asian Games in Kuala Lumpur, Malaysia. (Athlete, 18 Aug 2018)'), ('Influence', 'His family. (Athlete, 18 Aug 2018)'), ('Nickname', 'Rohaidib (Facebook profile, 18 Apr 2018)'), ('Languages', 'English, Tagalog'), ('Hobbies', 'Travel. (Athlete, 18 Aug 2018)'), ('Highlights', 'RankEventYearLocationSouth East Asian Games5Single2017Kuala Lumpur, MAS6Double2017Kuala Lumpur, MAS')]",['https://www.facebook.com/RgLyNdAvE27'],https://externalmodules.asiangames2018.id/en/25/bio/athletes/bio_3011092.html
https://en.asiangames2018.id/athletes/athlete/ABALA-Roque-Jr-5345280/,ROQUE JR,ABALA,PHI,Rowing,05/15/1991,,,27,188,"6'2""",77,170,0,0,0,[],[],https://externalmodules.asiangames2018.id/en/25/bio/athletes/bio_5345280.html
https://en.asiangames2018.id/athletes/athlete/ABELLA-Hanniel-3005859/,HANNIEL,ABELLA,PHI,Fencing,06/20/1993,CEBU CITY,Philippines,25,165,"5'5""",55,121,0,0,0,"[('Coach', 'Rolando Canlas Jr. [national], PHI (primer.com.ph, 09 Apr 2018)'), ('Education', 'Behavioral Science - University of Santo Tomas, Manila, PHI'), ('Languages', 'English, Filipino'), ('Highlights', 'RankEventYearLocationWorld Championships100Epee Individual2018Wuxi, CHNAsian Championships9Epee Team2018Bangkok, THA12Epee Team2017Hong Kong, CHN34Epee Individual2018Bangkok, THA49Epee Individual2017Hong Kong, CHNSouth East Asian Games2Epee Individual2017Kuala Lumpur, MAS2Epee Team2015Singapore, SIN8Epee Individual2015Singapore, SINFIE World Ranking (as of 15 Aug 2018)227Epee Individual2017/2018')]","['https://instagram.com/haeabella/', 'https://www.facebook.com/hanniel.abella', 'https://instagram.com/haeabella/']",https://externalmodules.asiangames2018.id/en/25/bio/athletes/bio_3005859.html
https://en.asiangames2018.id/athletes/athlete/ABITONA-Apple-Jane-3013857/,APPLE JANE,ABITONA,PHI,Canoe/Kayak Sprint,08/15/1998,,,20,159,"5'3""",54,119,0,0,0,[],[],https://externalmodules.asiangames2018.id/en/25/bio/athletes/bio_3013857.html
https://en.asiangames2018.id/athletes/athlete/ACUNA-Amparo-Teresa-3008004/,AMPARO TERESA,ACUNA,PHI,Shooting,06/10/1997,MANDALUYONG CITY,Philippines,21,158,"5'2""",58,128,0,0,0,"[('Beginning', 'She began shooting competitively in 2012. (issf-sports.org, 04 Mar 2017)'), ('Coach', 'Julius Valdez [national], PHI (conceptnewscentral.com, 30 Dec 2017)'), ('Training', 'She trains for four hours per day. (conceptnewscentral.com, 30 Dec 2017)'), ('Additional Information', 'GeneralSCHOLARSHIPShe was awarded a scholarship as part of the International Olympic Committee [IOC] Olympic Solidarity programme ahead of the 2020 Olympic Games in Tokyo. (conceptnewscentral.com, 30 Dec 2017) '), ('Education', 'International Studies - Miriam College, Quezon, PHI'), ('Languages', 'English, Filipino'), ('Hobbies', 'Swimming, volleyball, taekwondo, mountain climbing. (issf-sports.org, 04 Mar 2017)'), ('Highlights', 'RankEventYearLocationResultWorld Cup2850m Rifle 3 Positions2017New Delhi, IND5653710m Air Rifle2017New Delhi, IND405.04550m Rifle 3 Positions2015Changwon, KOR5696110m Air Rifle2015Changwon, KOR409.88410m Air Rifle2015Qabala, AZE407.7DNS10m Air Rifle2015Munich, GERDNSAsian ChampionshipsDNS10m Air Rifle2015Kuwait City, KUWDNSSouth East Asian Games350m Rifle Prone2017Kuala Lumpur, MAS612.9510m Air Rifle2015Singapore, SIN139.1850m Rifle Prone2015Singapore, SIN615.3950m Rifle 3 Positions2017Kuala Lumpur, MAS5701050m Rifle 3 Positions2015Singapore, SIN567')]","['https://www.facebook.com/Amparo-Acuna-711429002249090/', 'https://www.facebook.com/amparo.teresa']",https://externalmodules.asiangames2018.id/en/25/bio/athletes/bio_3008004.html
https://en.asiangames2018.id/athletes/athlete/ADORNA-Ma-Claire-3005580/,Ma Claire,Adorna,PHI,Triathlon,07/13/1993,SAN JUAN CITY,Philippines,25,171,"5'7""",61,134,0,0,0,"[('Beginning', 'She began swimming at age four, and took up triathlon in 2013. (lifestyle.inquirer.net, 27 Jun 2015)'), ('Reason', ""Her father's friend introduced her to triathlon. (racedaymag.com, 15 Aug 2014)""), ('Debut', '2014 for Philippines, in New Taipei, Chinese Taipei (pinoyheadline.com, 24 Jun 2014)'), ('Coach', 'Ani de Leon Brown [national], PHI (foxsports.ph, 12 Jun 2018)'), ('Ambition', 'To compete at the 2020 Olympic Games in Tokyo. (pinoyfitness.com, 01 Aug 2016)'), ('Awards', ""She was named the Filipino Women's Elite Triathlete of the Year at the 2014 SwimBikeRun [SBR] Awards. (sunstar.com.ph, 08 Apr 2015)She was named the 2013 Swimmer of the Year in the Philippines. (manilatimes.com, 02 Jan 2014)""), ('Influence', 'Her parents. (racedaymag.com, 15 Aug 2014)'), ('Relatives', 'She has competed in swimming at national level in the Philippines. (manilatimes.net, 25 Sep 2014)'), ('Nickname', 'Maria (Instagram profile, 17 Jun 2018)'), ('Injuries', 'She was troubled by a tendon injury in her left ankle for a couple of years ahead of the 2015 South East Asian Games in Singapore. She competed at the 2015 Games with a tear in the peroneal tendon of her left ankle, but went on to win a gold medal at the event. She later underwent surgery and returned in March 2016. (pinoyfitness.com, 01 Aug 2016)'), ('Education', 'Sports Science - University of the Philippines, Quezon, PHI'), ('Languages', 'English, French, Italian, Spanish, Tagalog'), ('Highlights', 'RankEventYearLocationResultAsian Games6Mixed2014Incheon, KOR1:25:397Women2014Incheon, KOR2:09:05South East Asian Games1Women2015Singapore, SIN2:13:082Women2017Kuala Lumpur, MAS2:18:58')]","['https://twitter.com/claireadorna', 'https://instagram.com/claireadorna', 'https://www.facebook.com/clairebeaarry', 'https://instagram.com/claireadorna']",https://externalmodules.asiangames2018.id/en/25/bio/athletes/bio_3005580.html
https://en.asiangames2018.id/athletes/athlete/AGOJO-Francis-Aaron-3005073/,FRANCIS AARON,AGOJO,PHI,Taekwondo,02/11/1996,QUEZON CITY,Philippines,22,175,"5'9""",61,134,0,0,0,"[('Beginning', 'He began the sport at primary school. (theguidon.com, 15 Sep 2012)'), ('Reason', '""Taekwondo was the first sport I excelled in so I continued training and eventually I started to win medals."" (theguidon.com, 15 Sep 2012)'), ('Coach', 'Elmer Rafael [club]; Dindo Simpao [national], PHI (theguidon.com, 28 Jan 2018; tempo.com.ph, 16 Apr 2018)'), ('Education', 'Management - Ateneo de Manila University [ADMU], Quezon, PHI'), ('Languages', 'English, Tagalog'), ('Highlights', 'RankEventYearLocationAsian GamesQuarterfinal-58kg2014Incheon, KORWorld Championships3rd Round-58kg2017Muju, KOR3rd Round-58kg2015Chelyabinsk, RUSAsian ChampionshipsQuarterfinal-54kg2014Tashkent, UZB2nd Round-63kg2018Ho Chi Minh City, VIE2nd Round-58kg2016Manila, PHISouth East Asian Games2-58kg2015Singapore, SIN2-54kg2013Naypyidaw, MYA3-63kg2017Kuala Pahang, MASAsian Indoor and Martial Arts Games3-58kg2017Ashgabat, TKMWorld Ranking (as of 01 Aug 2018)93-58kg2018166-63kg2018')]","['https://twitter.com/francisaaron11', 'https://instagram.com/francisaaron/', 'https://www.facebook.com/aaron.agojo', 'https://instagram.com/francisaaron/']",https://externalmodules.asiangames2018.id/en/25/bio/athletes/bio_3005073.html
https://en.asiangames2018.id/athletes/athlete/AHANMISI-Maverick-3030526/,Maverick,Ahanmisi,PHI,Basketball,07/17/1981,,,37,,,,,0,0,0,[],[],https://externalmodules.asiangames2018.id/en/25/bio/athletes/bio_3030526.html
https://en.asiangames2018.id/athletes/athlete/ALCANTARA-Arven-3005077/,ARVEN,ALCANTARA,PHI,Taekwondo,06/12/1996,SAN MIGUEL SOS,Philippines,22,175,"5'9""",68,150,0,0,0,"[('Coach', 'Jeffrey Figueroa [club]; Dindo Simpao [national], PHI (rappler.com, 18 Nov 2017; tempo.com.ph, 16 Apr 2018)'), ('Ambition', 'To compete at the 2018 Asian Games in Indonesia, the 2019 South East Asian Games in Manila, Philippines, and the 2020 Olympic Games in Tokyo. (philstar.com, 27 Aug 2017; Instagram profile, 06 May 2018)'), ('Awards', 'He was named the Taekwondo Welterweight Most Valuable Player [MVP] of the 2017 University Athletic Association of the Philippines [UAAP] Season 80 Championships in Manila, Philippines. (rappler.com, 18 Nov 2017; news.abs-cbn.com, 19 Nov 2017)'), ('Influence', 'Coach Jeffrey Figueroa. (Facebook profile, 18 Nov 2017)'), ('Education', 'Commerce - National University, Manila, PHI'), ('Languages', 'English, Filipino'), ('Highlights', 'RankEventYearLocationWorld Championships4th Round-68kg2017Muju, KORAsian ChampionshipsQuarterfinal-68kg2018Ho Chi Minh City, VIEQuarterfinal-63kg2016Manila, PHISouth East Asian Games2-68kg2017Kuala Pahang, MASAsian Indoor and Martial Arts GamesQuarterfinal-68kg2017Ashgabat, TKMWorld Ranking (as of 01 Aug 2018)74-68kg2018290-63kg2018')]","['https://instagram.com/arvintastic/', 'https://www.facebook.com/arvin.alcantara.73', 'https://instagram.com/arvintastic/']",https://externalmodules.asiangames2018.id/en/25/bio/athletes/bio_3005077.html
